HM_Si,O2_Blow,BLOW_LIME_MATWEIGHT_Combined,BLOW_IRONOR_MATWEIGHT_Combined,BLOW_DOLO_MATWEIGHT_Combined,BIN2_RELATIVE_LANCE_HEIGHT,BIN3_RELATIVE_LANCE_HEIGHT,Delta_Carbon_Weight,BIN2_SECVENTURIOPENING,HM Temp_Combined,RefractoryLife_Combined,Delta_HM_Bath_Temp,ACTOXYGENMOMENT_DOLO,PreviousHeat_BathTemp,HM_Weight,Total_Scrap,loss_radiation_hm,loss_convection_hm,loss_radiation_vessel,loss_convection_vessel
0.64,15122,18014,12183,6464,236.086,225.329,14270.52056,27.02,1363,1406,322,6083.25,1661,302,25,38000000000000,14621,6270000000000000,1339513
0.77,14940,19738,13926,6503,241.233,239.15,14034.24132,24.104,1367,1489,303,1820.5,1652,300,28.65,17500000000000,6665,47600000000000000,10337442
0.84,14822,22894,15614,7143,244.414,239.23,14208.6172,38.143,1361,2283,280,1902.5,1612,304,26.85,68600000000000,26491,6870000000000000,1602245
0.74,15389,20260,13312,8077,247.06,239.23,14161.34476,41.383,1350,2284,322,2509.667,1660,304,24.05,36500000000000,14434,5980000000000000,1277419
0.6,14635,18164,7099,6545,241.221,240.384,14217.65876,33.408,1327,1410,358,1532,1642,305,26.8,9300000000000,3861,115000000000000000,25253595
0.65,14931,18215,11267,6514,239.974,232.433,14077.99684,32.87,1330,2287,337,2263,1661,300,25.6,62600000000000,25787,13600000000000000,2894889
0.7,14957,19222,8556,6507,241.098,235.828,13855.77688,24.563,1376,1412,324,2200.5,1651,296,24.6,78900000000000,29554,6550000000000000,1427590
0.66,14804,19315,10419,7719,236.515,234.79,14514.5786,32.563,1363,1413,323,3668,1705,310,26.2,104000000000000,40047,8430000000000000,1672867
0.56,14587,17214,10870,6500,241.223,238.247,14346.22952,33.708,1362,1414,284,1920.5,1685,307,25,83700000000000,32435,18300000000000000,3755271
0.61,15290,19785,9428,8797,241.117,241.56,14547.93708,29.6,1323,1415,355,2608.333,1640,306,25.7,12300000000000,5179,11000000000000000,2455816
0.69,15035,19824,13098,9072,231.262,220.384,14518.34684,36.347,1345,1419,329,3485,1664,310,25.7,121000000000000,48632,4780000000000000,1019234
0.98,14805,22798,12534,8476,233.49,220.384,14004.33472,35.234,1327,1420,318,3472,1655,301,25.85,146000000000000,60935,7220000000000000,1562740
0.6,14643,19272,10986,6542,241.022,240.384,13910.99074,32.021,1321,1421,332,1546,1630,300,26.95,192000000000000,81199,64900000000000000,14682028
0.61,15732,18197,11431,6399,241.2,240.384,14577.22748,25.551,1340,1422,361,2153.5,1674,310,36.9,67700000000000,27447,6130000000000000,1282007
0.55,14928,16154,10943,6427,241.217,240.384,14119.43056,35.563,1346,1423,317,2097.5,1688,304,25.7,167000000000000,66903,8130000000000000,1655102
0.66,15033,18166,9514,5304,240.222,241.452,14009.88566,29.283,1334,2296,357,1872.5,1634,304,26.85,63300000000000,25948,117000000000000000,26244427
0.6,15756,19725,9976,6500,246.051,243.929,14743.7648,20.396,1358,1426,319,1828,1590,318,24.7,224000000000000,86990,6290000000000000,1525629
0.52,14373,16287,10007,6718,240.421,239.57,13997.38132,31.489,1352,2297,285,3395,1699,302,25.3,150000000000000,58993,44100000000000000,8784742
0.65,14371,18158,11385,6650,248.323,243.657,13671.75004,24.898,1338,1428,339,3332.667,1672,295,24.85,108000000000000,43733,6690000000000000,1395560
0.48,15176,17163,11032,6478,241.092,240.796,13932.96448,26.229,1332,1430,349,2076.667,1650,300,25.9,40900000000000,16774,22300000000000000,4830854
0.58,14123,18143,12389,7021,242.822,240.384,13947.61054,32.292,1367,1431,276,2512,1652,301,26.15,153000000000000,58208,6910000000000000,1495363
0.45,14214,16750,10942,6404,245.533,251.572,14166.12656,25.306,1380,1432,255,2573,1634,303,25.3,61700000000000,22762,6830000000000000,1525623
0.71,14327,22515,10006,7023,240.485,242.677,13917.05294,30.292,1391,2299,257,2363.667,1647,301,26.65,22500000000000,8118,85300000000000000,18658655
0.81,14876,22314,11355,7411,241.057,243.857,13749.0345,26.25,1387,1435,278,2746,1696,298,25.85,44400000000000,16255,19300000000000000,3873975
0.47,15158,18249,11963,6920,245.634,241.619,14906.657,22.417,1356,1441,310,1832.5,1677,303,36.8,44000000000000,17219,12200000000000000,2548598
0.63,14925,19000,13600,6531,246.301,241.947,14693.145,21.667,1367,1442,292,1779.5,1663,300,33.85,10500000000000,3992,5620000000000000,1194777
0.5,15590,20060,8102,6482,241.223,243.59,14237.99644,26.188,1355,1446,320,2925,1675,301,25.7,67100000000000,26121,67300000000000000,13948674
0.82,15376,24056,13561,9904,236.483,239.937,14292.48856,24.298,1357,2313,296,2843.333,1708,301,26.85,125000000000000,49078,12100000000000000,2379880
0.92,15655,24352,10937,8167,245.151,255.907,13930.89524,22.917,1337,1453,343,1791,1648,295,26.25,83100000000000,33959,13500000000000000,2959829
0.85,15676,24320,12326,7032,246.376,253.32,14484.06792,19.128,1351,2314,331,1890,1672,306,25.05,386000000000000,152597,109000000000000000,22838849
0.7,14965,22233,11002,7560,247.333,253.77,14208.86192,17.167,1372,2315,277,2721.5,1657,300,25.35,198000000000000,74669,11300000000000000,2425367
0.8,15111,22509,10576,8509,240.062,240.623,14061.27832,19.208,1328,2316,360,2264,1674,298,25.1,106000000000000,43745,13600000000000000,2835330
0.69,14531,21280,13482,8130,240.041,240.039,14305.90908,21.042,1340,2317,303,2763,1690,302,24.45,59200000000000,23812,15400000000000000,3115812
0.68,14688,22311,11290,7154,239.934,234.214,14130.0837,29.681,1352,1459,300,5279.8,1688,296,22.95,185000000000000,72509,9820000000000000,1992404
0.85,14404,23944,13866,7791,239.807,232.445,14469.97264,33,1377,1460,263,3212,1664,305,25.2,133000000000000,49550,10900000000000000,2322751
0.73,14459,20193,9500,6300,240.208,237.424,14109.67196,33.625,1363,2321,288,3789.667,1612,296,26.6,162000000000000,62341,7930000000000000,1850089
0.63,15735,21076,9454,7738,240.103,235.46,14618.7516,37.417,1315,2322,358,1436,1685,305,25.5,261000000000000,111938,9610000000000000,1968026
0.74,15270,20268,13742,6471,241.261,244.033,14577.73854,35.367,1405,1461,274,1734.5,1642,305,26.15,199000000000000,69884,40700000000000000,9000842
0.64,15356,20544,11674,7745,239.95,235.659,14304.37772,48.36,1350,2328,343,1590,1702,300,24.05,99600000000000,39478,7700000000000000,1530137
0.8,15194,21207,14461,6470,241.261,241.269,14368.22504,24.551,1332,1463,315,1844.5,1697,300,24.95,264000000000000,108757,8100000000000000,1624344
0.65,14884,20841,11780,7400,241.302,239.378,14698.83972,33.49,1372,1468,299,3688.333,1651,306,25.2,259000000000000,97350,16100000000000000,3499851
0.65,14521,17392,6616,6200,232.083,227.27,14869.34136,67.083,1334,2331,336,3731,1652,310,25.3,383000000000000,156392,15200000000000000,3276525
0.75,15255,22967,12502,6896,250.57,241.556,14416.9488,37.646,1386,1471,306,2876.5,1663,300,24.9,113000000000000,41494,5300000000000000,1126770
0.77,14626,24263,12055,6718,239.953,236.406,14276.07924,46.229,1360,2335,330,1501,1702,295,25.45,181000000000000,70006,10100000000000000,2001882
0.76,14954,22601,14620,6653,251.266,245.25,14246.01756,27.122,1388,1476,284,2367,1676,305,25.15,108000000000000,39261,10200000000000000,2124242
0.82,14900,23123,15139,7153,246.096,248.45,14188.06628,28.917,1360,1477,329,4775.4,1679,305,26.2,95800000000000,37101,7480000000000000,1548303
0.73,14792,21278,14525,7380,246.266,245.093,13881.62188,28.163,1386,1479,273,2994.667,1668,300,25.7,48000000000000,17534,6990000000000000,1471968
0.78,14645,22030,15100,6431,246.825,240.664,14184.01372,24.708,1381,1480,270,4626,1667,305,25.3,76400000000000,28218,6380000000000000,1346234
0.75,14851,22264,14526,7126,250.998,245.394,13937.59088,20.521,1352,1481,331,2443.667,1669,300,26.2,10000000000000,3940,8230000000000000,1729868
0.78,15034,22172,13967,6527,242.252,243.956,14247.51492,27.327,1337,1482,343,2931,1653,306,26,35100000000000,14248,18800000000000000,4057185
0.78,15646,22161,17423,7425,245.894,242.456,14453.60232,20.896,1364,1483,303,2264.333,1672,310,24.85,31200000000000,11890,7230000000000000,1507744
0.82,14505,22195,13988,6687,241.096,237.373,14163.34982,28.479,1381,1484,281,2926.5,1628,305,24.75,14500000000000,5350,8210000000000000,1851168
0.96,15237,24598,16478,8207,241.289,244.178,14246.72002,31.792,1393,1485,283,3253,1662,309,25.95,33900000000000,12145,7110000000000000,1508292
0.74,14699,22200,12618,7840,241.226,240.093,14273.51096,28.265,1364,1486,286,3711.667,1653,309,25,201000000000000,77299,41500000000000000,9017320
0.77,14723,22193,13369,7544,252.492,252.664,13887.46576,22.771,1340,1489,327,2529,1664,298,27.5,187000000000000,75899,72500000000000000,15445217
0.78,14964,25232,15718,6433,240.959,238.105,14227.17726,24.208,1373,1493,303,1234,1662,297,40.85,99500000000000,37391,6100000000000000,1298875
0.48,13444,18137,8022,8113,247.031,240.843,14075.86768,39.208,1336,2349,325,2034,1612,296,25.75,28700000000000,11806,8850000000000000,2080913
0.45,15063,16243,10428,8464,240.918,252.105,14589.79652,25.771,1358,1496,285,1756.5,1661,308,25.6,34000000000000,13363,42700000000000000,9187392
0.6,15133,19190,11897,8705,241.069,252.847,14214.81808,20.854,1359,1497,322,1776,1660,300,25.15,98900000000000,38331,4990000000000000,1065984
0.58,15714,18698,13504,8495,241.006,253.08,14922.64636,23.939,1349,1498,312,1765.5,1671,315,30.9,348000000000000,137505,36600000000000000,7652993
0.79,15239,22201,13000,6450,240.938,241.341,14177.16278,29.438,1340,1500,311,2527.5,1610,297,30.55,35500000000000,14405,18300000000000000,4311184
0.72,14988,21223,12822,5300,244.265,237.76,14155.868,35.408,1315,2351,336,5977.4,1652,298,30.6,95700000000000,41128,16100000000000000,3506200
0.89,14758,26193,13667,8068,250.489,244.296,14263.11052,27.063,1368,2352,316,5608.75,1647,301,30.15,54000000000000,20621,18400000000000000,4050012
0.78,15539,21184,13643,7483,246.352,243.98,14399.28472,26.776,1364,1504,318,2282,1686,300,30,69200000000000,26691,19300000000000000,3952914
0.64,14723,19187,11999,7488,246.108,240.23,14347.0706,24.49,1339,1505,323,1253.5,1675,300,30.75,109000000000000,44526,12000000000000000,2508549
0.55,14703,19186,13248,6480,245.272,240.23,14351.75736,29.229,1345,1506,333,1688,1677,300,30.15,128000000000000,51309,4430000000000000,921854
0.5,14724,18162,9506,7937,243.049,241.522,14231.31084,25.833,1341,1508,324,1035,1648,302,30,93800000000000,37960,21000000000000000,4596872
0.62,14297,19014,13119,6478,231.51,234.677,13796.01128,30.625,1370,2357,260,3310.5,1655,292,30.9,10600000000000,4010,26100000000000000,5632274
0.58,15867,18226,14288,8701,241.046,246.135,14570.16206,21.796,1338,1510,315,2411,1672,310,30.45,28800000000000,11718,19800000000000000,4145749
0.75,14835,21963,14303,7495,240.347,236.177,14129.21196,34.184,1375,2359,312,3219,1661,300,31.1,7150000000000,2674,15600000000000000,3318620
0.55,15007,17203,9858,8714,228.725,232.924,13856.79234,26.213,1298,1511,334,2198.5,1674,294,30.25,22700000000000,10070,12900000000000000,2691514
0.61,15635,18371,14956,8753,236.842,248.18,14586.14348,28.878,1378,1512,280,1986.5,1628,307,29.7,25200000000000,9371,5750000000000000,1300558
0.55,15101,16696,10826,8779,235.001,245.936,14325.03656,25.188,1342,1513,327,2000,1654,301,30.7,16200000000000,6504,14100000000000000,3028450
0.55,14584,18203,11484,6336,240.343,240.587,13939.1973,32.417,1340,2362,328,6657.667,1650,295,30.15,25800000000000,10387,17700000000000000,3833834
0.61,14001,19700,11413,6286,240.388,239.177,13126.628,30.49,1382,2363,308,5716.4,1651,290,18.3,265000000000000,97615,85500000000000000,18570489
0.67,15419,20209,10972,6450,225.751,243.967,14057.87988,23.271,1345,1520,328,1722,1640,297,30.55,65500000000000,26222,5890000000000000,1307853
0.69,15108,21187,13347,6838,235.985,239.73,14098.911,26.571,1367,1521,323,3750.667,1672,312,20.3,67400000000000,25734,5690000000000000,1193566
0.85,15436,23277,14502,7199,236.334,245.706,14454.79186,27.229,1374,1523,293,2440.333,1682,308,30.65,92700000000000,34866,8070000000000000,1661886
0.95,15105,24211,15853,6469,236.43,235.018,14424.31546,26.563,1372,1524,302,1676.5,1680,306,30.65,237000000000000,89713,29900000000000000,6178664
0.7,14870,21118,13503,7547,240.125,241.318,13806.33468,38.021,1364,2367,282,3611.5,1630,290,31.65,13800000000000,5322,10000000000000000,2269397
0.64,14428,19116,13516,6023,240.151,238.213,14662.80416,48.917,1371,2368,279,2935,1630,309,29.7,42400000000000,16039,8920000000000000,2016419
0.65,15340,17949,7450,6000,242.293,244.119,14230.09718,22.833,1335,1532,330,5502.6,1654,298,31.65,209000000000000,85375,5990000000000000,1293419
0.59,14832,17170,8997,6097,240.21,234.999,14507.52844,29.367,1363,1533,305,5546.5,1678,305,29.85,142000000000000,54380,5340000000000000,1105474
0.63,14085,17181,6609,6124,241.069,241.036,13740.67132,24.604,1334,1534,356,3288.333,1667,290,25.2,3170000000000,1302,15100000000000000,3201714
0.58,14224,17184,6999,5939,244.251,245.139,13790.63804,24.021,1347,1535,331,1656,1679,292,29.3,198000000000000,78910,7190000000000000,1491054
0.49,14816,17191,7040,5931,243.813,244.23,13878.3582,24.146,1317,1536,336,1672.5,1652,292,31.1,109000000000000,46591,5820000000000000,1266602
0.6,15808,18081,11019,7068,244.418,249.801,14339.68598,24.313,1344,1537,313,3012,1676,303,30.05,222000000000000,89193,5480000000000000,1141747
0.65,15533,18721,10001,6829,241.66,244.792,14611.17476,30.396,1339,1538,333,1867.333,1648,307,31.35,202000000000000,82354,5120000000000000,1123097
0.7,15682,20167,11003,6455,241.073,238.26,14491.62016,37.917,1345,1540,361,1651,1662,305,30.3,370000000000000,148371,5090000000000000,1086614
0.75,15567,22165,11933,6451,240.959,238.28,14460.39402,42.75,1337,1541,313,1726,1681,304,29.85,153000000000000,62641,6520000000000000,1346486
0.63,15525,20175,11587,6466,240.876,237.73,14268.79946,30.917,1357,1542,324,1706.5,1678,300,30.65,91600000000000,35776,4860000000000000,1008290
0.78,15531,22181,14022,6466,241.063,238.58,14399.99156,33.729,1370,1543,310,1540,1696,300,29.95,84500000000000,32124,5370000000000000,1080310
0.9,15468,22710,13977,9728,231.653,235.014,15078.84132,30.875,1339,1545,308,2247.333,1667,310,30.85,215000000000000,87619,5480000000000000,1159989
0.76,15782,20690,11792,8013,226.605,220.23,14865.69596,31.125,1381,1546,287,2216,1640,305,30.6,404000000000000,149725,10200000000000000,2269651
0.88,16020,22279,15761,9727,220.426,219.32,14935.85912,31.17,1378,1547,284,2724,1661,308,30.6,198000000000000,73904,4700000000000000,1004919
0.83,15457,21397,14483,9277,224.391,229.592,14676.79264,29.625,1398,1549,277,2231.333,1655,301,30.5,306000000000000,108861,3810000000000000,822146
0.6,14962,18211,12004,9216,232.561,231.851,14919.71508,28.106,1384,1551,274,2121.333,1636,303,30.45,220000000000000,81370,4830000000000000,1083222
0.75,14821,18241,10366,6480,237.678,231.27,14543.35178,30.292,1343,1552,340,2959.5,1640,298,30.95,273000000000000,110003,15100000000000000,3360132
0.75,15009,18176,8451,6482,240.887,232.72,14274.44986,25.625,1350,1553,327,2818.5,1668,293,30.45,242000000000000,96051,11900000000000000,2513696
0.82,16290,21247,12196,7006,239.428,228.79,14594.70896,25.854,1376,1554,299,2762.333,1682,300,29.55,190000000000000,71068,6900000000000000,1418988
0.83,14426,20722,8590,6999,236.684,231.976,14338.83272,29.958,1274,1557,374,3059.667,1698,295,30.25,103000000000000,48364,6810000000000000,1363114
0.78,15652,22133,7400,7256,239.844,237.24,14373.70676,24.479,1406,2369,277,2673,1640,295,30.3,89900000000000,31563,296000000000000000,65688643
0.9,14926,22574,13005,6989,240.4,239.15,14540.49228,36.083,1352,2370,303,3999,1656,295,30.55,162000000000000,63855,4560000000000000,984228
0.9,16608,23756,14369,6948,247.262,240.47,15070.20132,23.646,1411,1558,304,2307.667,1644,310,30.45,135000000000000,46832,43300000000000000,9555085
0.78,15084,20734,13711,7008,243.741,233.999,14498.01676,29.542,1362,1559,333,2267.667,1675,297,30.81,151000000000000,58461,5230000000000000,1091571
0.95,16058,24254,17603,7090,252.925,244.106,14988.8576,30.841,1404,1562,276,2312,1658,308,30.5,50500000000000,17826,4960000000000000,1066087
0.97,14496,25322,16563,6513,241.241,237.637,14227.43112,42.813,1378,1563,289,1572,1696,290,30.05,440000000000000,164374,54800000000000000,11029000
1.04,16109,26127,18467,6085,240.018,236.12,14913.09912,40.449,1408,2373,303,1573.5,1651,305,30.25,47200000000000,16528,13000000000000000,2831386
1.03,15538,22201,16100,9218,244.138,243.042,14854.27488,57,1392,2378,249,5408,1640,307,30.4,207000000000000,74479,6650000000000000,1471815
0.96,14593,22704,13643,7800,239.656,231.91,14480.444,37.167,1355,2379,311,3241,1706,294,24.4,108000000000000,42149,5330000000000000,1050494
0.76,14453,19849,13625,7135,240.051,235.468,14709.6366,37.667,1369,2380,287,3975.25,1654,303,30.4,249000000000000,94412,14100000000000000,3041246
0.7,15035,19590,13868,7310,243.524,239.218,14620.16932,34.51,1391,2381,268,6968,1675,300,31.35,344000000000000,124361,4640000000000000,964629
0.7,14923,19121,14337,7029,240.34,239.218,14468.72424,34.204,1384,2382,291,2842,1678,296,31.65,260000000000000,95440,8650000000000000,1787113
0.8,15841,20083,14292,7325,239.953,239.12,14728.58604,28.896,1412,2383,268,2183.333,1681,304,29.4,314000000000000,108384,25400000000000000,5210603
0.86,15893,22200,13091,7500,239.903,239.07,14505.78696,26.792,1390,2384,313,2219,1667,296,31.95,358000000000000,129822,18400000000000000,3888743
0.75,15559,20910,13070,6936,239.903,240.57,14683.33024,35.25,1365,2390,325,2666.667,1624,302,30.7,187000000000000,72167,5610000000000000,1287136
0.83,15558,22178,8947,8173,231.327,231.976,15060.56264,29.383,1336,1564,323,2863.667,1648,310,30.8,47800000000000,19611,575000000000000000,126248255
0.84,15731,23177,11657,8186,231.303,229.041,14895.09502,28.417,1372,1565,292,2606.667,1656,306,32.05,85000000000000,32180,7130000000000000,1539609
0.85,14907,20206,10560,7013,241.512,226.47,14240.16226,34.625,1354,1567,319,6032.75,1692,294,30.85,73900000000000,29124,6250000000000000,1266993
0.8,15604,19937,15018,7974,241.095,227.22,14771.70978,26.896,1390,1570,280,6590.333,1676,305,30.25,168000000000000,61015,29900000000000000,6220783
0.78,15318,18906,9448,7343,239.896,233.632,14314.15704,24.646,1381,2392,273,5447.75,1649,295,29.9,61800000000000,22849,142000000000000000,30883676
0.52,14132,21346,10981,7700,241.303,233.97,14405.46228,25.021,1404,1574,277,3656.667,1705,300,30.35,198000000000000,69525,8370000000000000,1648076
0.68,14566,19194,10337,6500,241.303,236.932,14364.60628,23.75,1346,1575,331,2520.5,1685,297,31.4,161000000000000,63979,6030000000000000,1230813
0.68,14871,19185,12077,6495,241.309,238.476,14464.86676,23.625,1380,1576,288,2588,1678,298,30.2,145000000000000,53588,5350000000000000,1105104
0.63,14375,20189,11915,6472,241.236,238.238,14765.67976,24,1380,1578,293,3034,1701,305,31.65,191000000000000,70740,102000000000000000,20187098
0.64,15586,18435,11005,8348,229.875,230.6,14648.23964,24,1380,2395,281,2997,1690,303,31.25,27600000000000,10212,242000000000000000,48971358
0.65,15164,20207,9994,8312,239.875,237.944,14513.60024,29.458,1369,2396,293,3205,1656,302,30.35,45700000000000,17342,6100000000000000,1314079
0.74,15486,21336,11984,7064,239.813,234,14467.35456,25.792,1355,2397,306,2557.333,1652,300,30.1,121000000000000,47518,8590000000000000,1865424
0.79,15860,21172,15319,6445,241.058,239.965,15234.25978,36.085,1347,1580,303,2677,1676,315,31.75,133000000000000,52999,102000000000000000,21330647
0.57,15143,16134,13570,6450,241.149,232.538,14787.04674,28.938,1380,1582,298,1744.5,1685,305,30.45,2180000000000,811,6800000000000000,1397736
0.69,15805,21330,12550,7096,229.833,230,15086.34596,39.646,1372,2398,278,3263,1688,313,29.6,28300000000000,10744,68600000000000000,14021929
0.52,16143,18142,8185,6852,239.896,235.25,14728.86056,21.688,1325,2399,358,3472,1645,304,30.05,89700000000000,37656,113000000000000000,24818456
0.84,15384,20903,13042,7316,238.021,231.684,14561.09198,38.042,1354,2400,304,3329.5,1705,300,29.75,60500000000000,23762,6140000000000000,1214841
0.86,14665,19978,14186,7458,242.469,230.077,14195.60852,33.306,1384,2401,274,5360,1668,292,30.35,220000000000000,80874,8140000000000000,1716135
0.74,15224,22228,14665,6556,241.077,234.749,14847.26204,34.673,1377,1587,286,2967,1678,305,29.4,111000000000000,41527,7530000000000000,1558046
0.78,15828,20765,16898,7953,235.625,237,14874.17924,32.75,1366,2402,310,1992.5,1681,307,32.15,31300000000000,11954,5170000000000000,1063355
0.85,15091,19734,14838,8316,233.49,226.412,14518.82832,45.837,1374,2403,307,3061.75,1697,299,30,110000000000000,41315,5780000000000000,1155341
0.84,14729,24208,15230,6454,240.97,237.577,14539.5818,40.979,1373,1589,255,1649,1654,300,31.05,185000000000000,69223,5750000000000000,1238316
0.79,15208,22161,13942,6455,250.345,254.831,14752.465,34.021,1383,1590,298,1984,1640,303,31.1,179000000000000,65683,11700000000000000,2589595
0.71,15597,18143,13748,6465,251.824,255.03,14645.42984,35.771,1395,1591,267,1520,1676,300,28.65,102000000000000,36541,5570000000000000,1154620
0.7,16484,18121,14608,6479,243.053,247.74,15479.26132,34.563,1359,1593,290,1691.5,1657,315,31.65,102000000000000,39834,7460000000000000,1608346
0.66,15473,19183,11088,6875,239.833,239.105,14514.39096,32.146,1378,2406,310,1779,1647,300,30.5,28800000000000,10765,79600000000000000,17459293
0.69,16465,19214,13052,6842,240.306,239.16,14787.5342,60.592,1389,2407,294,1755.5,1646,305,30.7,37200000000000,13559,16600000000000000,3651050
0.8,14873,22197,13899,6477,240.902,230.363,14495.5056,48,1382,1594,263,1626.5,1697,297,30.05,54700000000000,20231,44400000000000000,8898405
0.69,15011,18695,12961,7093,230.213,229,14494.65164,38.298,1384,2409,258,2340.667,1682,299,29.8,99100000000000,36433,7870000000000000,1620680
0.71,15761,20729,16228,9191,229.771,229,14896.37788,49.042,1361,2412,272,3137.25,1670,310,30.15,189000000000000,72984,7780000000000000,1637108
0.49,15239,16939,8984,5620,231.033,230.22,14551.32156,31.708,1348,1595,318,2852.667,1641,300,29.3,23100000000000,9200,156000000000000000,34468701
0.63,14645,19294,13819,6977,241.053,239.149,14895.90424,30.583,1366,1597,300,2930.667,1675,308,30.4,119000000000000,45610,5800000000000000,1211467
0.58,16592,18199,12392,6000,231.792,219,14336.25596,28.458,1345,2415,310,2634.333,1630,295,32.65,115000000000000,45998,36000000000000000,8163301
0.82,15084,21156,13213,9125,342.133,218.07,14694.7825,28.156,1371,2419,289,3387.8,1653,300,25.25,28300000000000,10647,10400000000000000,2252414
0.77,14608,19548,16200,7997,237.068,234.059,14706.7985,33.237,1363,1599,272,2307,1640,298,25.65,27600000000000,10579,17100000000000000,3788667
0.56,15578,16684,14051,6523,230.79,227.89,14652.26288,28.75,1378,1609,312,1730.5,1657,301,30.9,137000000000000,51170,5460000000000000,1177131
0.61,15282,18130,10867,6824,239.953,230.418,14371.159,34.667,1346,2430,298,1762,1643,296,32.1,115000000000000,45904,5650000000000000,1247779
0.69,16182,20886,14707,6800,226.793,219.14,14724.53956,27.469,1348,2431,320,2909,1669,303,30.4,578000000000000,229950,81500000000000000,17173043
0.78,14706,21642,15521,6639,236.932,237.14,14558.29992,38.208,1362,2435,290,3410,1650,301,29.85,107000000000000,41186,4740000000000000,1033998
0.9,14824,24646,16346,6855,240.036,239.14,14974.70848,34.458,1365,2436,289,2610.667,1630,305,29.35,62500000000000,23966,3250000000000000,734489
0.75,14861,20035,13944,6600,246.328,233.14,14320.51266,28.979,1382,2439,283,3167.5,1652,299,29.65,241000000000000,89021,36800000000000000,7989649
0.84,14343,20003,13546,6650,238.953,219.14,14118.21312,28.979,1375,2440,297,3573,1661,290,35.2,207000000000000,77825,6000000000000000,1282359
0.69,15036,20121,12893,7813,239.973,244.258,13555.995,29.521,1381,2442,276,6820,1659,290,26.5,167000000000000,61955,6610000000000000,1417852
0.63,14733,19491,10435,7200,239.973,237.711,13865.3655,32,1384,2443,303,4015.333,1645,296,24.45,495000000000000,181892,47400000000000000,10413688
0.5,14672,16174,6489,5973,240.726,235.794,13660.328,40.479,1340,1613,327,1649,1674,296,24.6,358000000000000,144467,6450000000000000,1344378
0.58,15164,18224,9248,5957,240.768,233.609,14003.096,25.188,1366,1614,298,1679.5,1694,304,25.45,341000000000000,130102,7450000000000000,1497733
0.73,15589,21056,12746,5816,239.828,239.59,14176.1734,40.917,1369,2445,293,2032,1677,296,30.1,207000000000000,78637,9640000000000000,1999980
0.72,15400,20104,13361,6349,239.973,239.298,14563.30264,48.313,1384,2447,261,2009.5,1675,300,31.5,437000000000000,160578,5840000000000000,1218009
0.86,14956,23137,14006,7282,220.969,224.08,14503.6226,65.489,1381,1620,297,2440,1677,300,30.55,491000000000000,182061,36100000000000000,7513004
0.52,14772,18094,8287,7899,239.973,239.14,14386.74608,36.333,1385,2452,259,2566.667,1650,301,30.35,445000000000000,163665,66200000000000000,14445811
0.77,15117,21292,10058,5858,239.857,238.507,14463.98988,30.333,1333,1621,337,2391,1678,301,30.35,398000000000000,163808,10600000000000000,2196612
0.8,15359,22144,14721,6797,239.949,221.193,14644.43928,29.319,1401,2453,265,2202.667,1670,305,30.15,385000000000000,136707,20900000000000000,4401026
0.81,15079,22199,13800,6466,238.315,235.136,14701.97708,27.417,1370,1623,292,2608,1663,306,29.7,814000000000000,307525,39800000000000000,8453638
0.85,15379,22155,14528,6846,240.099,227.196,14698.58084,39.184,1350,2455,317,1210,1673,307,30.6,216000000000000,85233,6200000000000000,1293621
0.81,16042,20172,13714,6846,239.714,218.577,14578.88176,39.318,1361,2459,319,1651.5,1654,300,31.2,480000000000000,185417,21000000000000000,4529425
0.93,15700,23245,14427,6614,242.431,245.874,14508.42768,34.563,1382,1627,270,2084.5,1626,300,30.75,161000000000000,59198,60200000000000000,13694710
0.77,15193,20193,12938,6142,240.827,236.042,14332.1134,38.688,1360,1628,310,1572,1627,299,30.45,294000000000000,113898,6560000000000000,1489068
0.72,16489,21264,12838,6147,254.437,256.44,14630.68076,31.404,1365,1630,330,2235.5,1638,304,30.8,427000000000000,163692,10300000000000000,2298568
0.87,15194,23144,17029,6872,238.213,240.817,14697.34492,26.958,1385,2463,284,2093,1660,303,31.2,475000000000000,174381,9670000000000000,2070938
1,15576,25267,17423,7340,233.91,231.61,14571.9007,33.688,1390,1633,277,2228,1643,300,29.85,377000000000000,137021,11400000000000000,2523538
0.99,15352,25265,18004,7345,225.895,234.66,15076.87758,33.367,1360,1635,298,2343.333,1624,313,30.15,44500000000000,17215,10400000000000000,2375870
0.94,15182,24146,16523,6500,239.942,239.15,14561.28664,34.854,1407,2466,273,2055.5,1635,300,31.35,251000000000000,87519,45800000000000000,10224580
0.94,16133,24833,16097,7141,232.931,226.16,14869.8161,30.063,1398,1639,269,2750.5,1665,305,29.15,416000000000000,147455,69900000000000000,14729465
0.83,15291,22186,9874,6851,231.207,231.901,14594.34124,38.375,1347,2470,301,2095,1665,302,31,497000000000000,197631,116000000000000000,24561482
0.82,15976,22208,11106,7675,242.54,246.355,14389.75088,24.417,1345,2471,311,6184.25,1652,296,31.4,75300000000000,30084,11000000000000000,2380499
0.8,15196,22201,12120,6435,237.793,239.669,14493.284,31.327,1376,1641,292,2450.5,1616,300,30.5,143000000000000,53586,7310000000000000,1693386
0.75,15563,20138,12610,7649,239.957,240.69,14372.74402,30.771,1355,2472,315,6361,1673,300,30.45,105000000000000,40890,7500000000000000,1566556
